SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes
0,32,54.2,False,False,True,True,False,False,False,False
0,65,90.65,True,False,True,True,True,False,False,False
0,45,50.9,False,True,False,False,False,False,False,False
0,42,25.05,True,False,True,True,False,True,False,False
0,8,74.85,True,False,True,True,True,False,False,False
0,32,20.5,True,True,True,False,False,False,True,False
1,22,63.55,False,False,True,True,False,False,False,False
1,57,44.85,True,False,False,False,False,False,False,True
0,1,47.95,True,False,True,False,False,False,False,False
1,1,45.1,True,False,True,False,False,False,False,True
0,1,45.0,False,False,True,False,False,False,False,False
0,24,96.0,True,False,True,False,True,False,False,True
0,1,20.05,True,False,True,False,False,False,False,True
1,54,90.05,True,False,True,True,True,False,False,False
0,4,25.3,False,False,True,True,False,False,True,False
0,65,108.65,True,True,True,True,True,False,True,True
0,56,24.3,False,False,True,True,False,True,False,False
0,45,75.95,True,False,True,False,False,False,False,False
0,71,19.7,False,True,True,False,False,False,True,False
0,59,66.4,True,False,True,False,False,True,False,False
0,69,35.75,True,False,False,False,False,True,False,False
0,19,18.8,True,False,True,False,False,True,False,False
0,55,19.4,False,True,True,False,False,False,True,False
0,38,19.3,False,False,True,False,False,True,False,False
0,10,45.55,True,False,True,False,False,False,False,True
1,47,67.45,False,False,True,True,False,False,False,False
0,2,35.1,False,False,False,False,False,False,False,True
0,1,46.2,True,False,True,False,False,False,False,True
0,1,45.15,False,False,True,False,False,False,False,True
1,1,43.3,True,False,False,False,False,False,False,True
0,46,20.1,True,True,True,False,False,False,True,False
1,38,57.15,False,False,True,False,False,False,False,True
0,65,58.9,False,False,True,False,False,False,True,False
0,19,73.2,False,False,True,False,True,False,False,True
0,52,85.35,True,False,True,False,True,False,False,True
0,71,19.45,True,True,True,False,False,False,True,False
0,1,45.95,False,False,True,False,False,False,False,True
1,52,50.5,False,False,False,False,False,False,False,False
0,6,25.1,True,False,True,True,False,True,False,False
1,26,60.7,False,False,True,False,False,True,False,False
1,48,99.0,True,False,True,True,True,True,False,False
0,64,104.4,False,True,True,True,True,True,False,False
0,3,83.75,False,False,True,False,True,False,False,True
0,1,44.05,True,False,True,False,False,False,False,False
0,72,24.1,True,True,True,True,False,False,True,False
0,1,45.55,True,False,True,False,False,False,False,False
0,51,93.8,False,True,True,True,True,False,False,False
0,41,19.7,False,True,True,False,False,False,True,False
0,72,70.65,False,True,True,False,False,False,True,False
0,43,86.45,False,False,True,True,False,False,True,False
0,72,114.1,True,False,True,True,True,False,True,False
0,47,95.2,True,False,True,True,True,True,False,False
0,72,88.55,True,False,True,True,False,False,True,False
0,3,20.75,True,False,True,False,False,False,False,False
0,1,70.05,True,False,True,False,True,False,False,True
0,2,86.0,True,False,True,True,True,False,False,True
0,26,44.65,True,False,False,False,False,False,False,False
0,29,60.2,True,True,True,False,False,False,False,False
1,35,100.5,False,False,True,True,True,False,False,True
0,27,55.45,True,False,True,False,False,True,False,False
0,24,70.3,True,True,True,False,False,False,False,False
0,67,60.4,True,True,True,False,False,False,True,False
0,16,72.65,False,False,True,True,True,False,False,True
0,23,55.8,False,False,True,False,False,True,False,False
0,14,31.1,True,False,False,False,False,False,False,False
0,1,21.0,False,True,True,False,False,False,False,True
1,1,45.1,False,False,True,False,False,False,False,True
1,4,50.95,True,False,False,False,False,False,False,False
0,16,69.1,True,True,True,True,False,False,False,False
0,46,43.95,False,False,False,False,False,False,False,False
0,68,86.5,True,True,True,True,False,False,True,False
0,38,69.95,True,False,True,True,False,False,False,False
1,30,50.4,True,False,True,False,False,False,False,True
1,5,78.95,False,False,True,False,True,False,False,True
0,17,90.95,True,False,True,False,True,False,False,False
0,4,19.9,True,True,True,False,False,False,True,False
0,12,20.15,False,False,True,False,False,True,False,False
0,72,90.6,True,True,True,True,False,False,True,False
0,3,92.0,True,False,True,False,True,False,False,False
0,56,94.45,True,False,True,True,True,False,False,True
0,41,24.85,False,False,True,True,False,True,False,False
0,40,36.0,True,False,False,False,False,True,False,False
0,7,78.5,False,False,True,False,False,False,False,False
0,69,19.95,True,False,True,False,False,False,True,False
0,7,20.65,True,True,True,False,False,True,False,False
0,5,30.5,False,True,False,False,False,False,False,False
0,72,106.1,False,True,True,True,True,False,True,False
0,44,20.5,True,True,True,False,False,True,False,False
0,65,95.5,False,False,True,True,True,True,False,False
0,3,64.6,False,False,True,True,False,False,False,False
0,24,51.1,True,False,True,False,False,False,False,False
0,44,84.8,False,False,True,True,True,False,False,True
1,72,89.1,False,False,True,True,False,False,True,False
0,24,54.95,True,False,True,False,False,False,False,False
0,1,50.9,True,False,True,False,False,False,False,True
0,22,20.45,True,False,True,False,False,False,False,False
0,70,85.95,True,True,True,True,False,False,True,False
0,25,60.35,True,True,True,True,False,False,False,False
0,37,19.8,True,True,True,False,False,False,True,False
1,22,85.35,False,True,True,True,True,False,False,False
0,59,72.1,False,True,True,True,False,False,True,False
0,49,99.8,True,True,True,True,True,False,False,True
0,47,107.35,True,True,True,True,True,False,False,True
0,31,19.55,False,True,True,False,False,False,False,True
0,1,81.05,True,True,True,False,True,False,False,False
0,3,20.5,True,False,True,False,False,False,False,False
0,53,111.8,False,False,True,True,True,True,False,False
0,20,19.7,True,False,True,False,False,True,False,False
0,3,79.1,False,False,True,False,True,False,False,True
0,51,19.85,False,False,True,False,False,True,False,False
0,51,60.5,False,False,True,False,False,True,False,False
0,13,19.55,False,True,True,False,False,False,True,False
0,1,20.9,False,False,True,False,False,False,False,False
0,1,21.05,True,True,True,False,False,False,False,False
0,63,71.5,True,False,True,True,False,True,False,False
0,3,54.65,True,False,True,False,False,False,False,False
0,46,19.2,True,False,True,False,False,False,True,False
0,1,49.8,True,False,True,True,False,False,False,False
0,8,25.5,True,True,False,False,False,False,False,True
0,71,20.5,False,True,True,False,False,False,True,False
0,55,90.4,True,True,True,True,True,False,False,False
0,70,90.25,False,False,True,True,True,True,False,False
0,2,80.75,False,False,True,False,True,False,False,True
0,67,104.6,True,True,True,True,True,False,True,False
0,65,91.85,True,False,True,True,True,False,False,True
0,14,50.2,True,False,True,False,False,False,False,False
0,20,95.5,False,True,True,True,True,False,False,False
0,1,75.35,True,True,True,False,True,False,False,True
0,1,75.45,True,False,True,True,True,False,False,True
0,49,95.4,False,True,True,True,True,False,False,False
0,72,101.3,False,False,True,True,True,False,True,False
0,46,53.1,False,False,True,True,False,False,False,False
0,24,84.85,True,False,True,True,True,False,False,False
0,5,34.25,False,True,False,False,False,False,False,False
0,33,88.6,False,True,True,True,True,False,False,False
0,42,60.15,False,False,True,True,False,True,False,False
0,23,99.95,True,False,True,False,True,True,False,False
0,8,70.7,True,False,True,False,True,False,False,False
0,66,54.8,True,False,True,False,False,True,False,False
0,24,49.55,True,False,True,False,False,False,False,True
1,24,54.8,True,False,True,True,False,False,False,False
0,69,78.6,True,False,True,True,False,True,False,True
0,53,100.3,False,False,True,False,True,True,False,False
0,60,53.6,False,False,False,False,False,False,True,False
0,7,81.1,False,False,True,False,True,False,False,True
0,20,19.35,False,False,True,False,False,True,False,False
0,23,85.6,False,True,True,True,True,False,False,False
0,72,80.8,True,True,True,False,False,False,True,False
0,11,74.95,True,False,True,True,True,False,False,True
0,21,19.6,True,False,True,False,False,False,True,False
1,1,93.55,True,False,True,True,True,False,False,True
1,31,90.7,True,False,True,True,True,False,False,False
0,57,69.75,False,False,True,False,False,False,True,False
0,45,20.0,False,True,True,False,False,False,True,False
0,10,95.25,True,False,True,True,True,False,False,False
0,58,102.1,False,False,True,True,True,False,False,True
0,14,19.95,True,True,True,False,False,False,False,False
0,27,80.85,True,False,True,True,False,True,False,False
0,14,90.9,False,True,True,True,True,False,False,True
0,12,29.2,False,True,False,False,False,False,False,True
0,69,93.3,False,True,True,True,True,False,True,False
0,25,89.15,False,True,True,False,True,False,False,True
1,58,108.85,True,False,True,True,True,True,False,True
0,35,46.35,False,True,False,False,False,False,True,False
1,16,84.75,False,False,True,True,True,False,False,True
0,45,78.75,True,True,True,True,False,True,False,False
0,17,83.55,False,False,True,False,True,False,False,False
0,1,45.7,False,True,True,False,False,False,False,True
0,22,19.6,True,False,True,False,False,True,False,False
1,1,69.95,False,False,True,False,True,False,False,True
0,67,67.85,True,True,True,False,False,False,True,False
0,67,105.65,False,True,True,True,True,False,True,False
0,2,44.6,False,False,False,False,False,False,False,True
0,23,74.95,True,False,True,True,True,False,False,True
1,9,75.5,False,False,True,False,True,False,False,False
0,5,20.15,False,False,True,False,False,False,False,False
0,54,45.2,True,False,False,False,False,False,True,False
0,57,95.25,False,False,True,False,True,False,True,True
0,24,89.85,True,False,True,True,True,False,False,True
0,49,100.45,False,True,True,True,True,True,False,True
0,5,47.15,True,False,True,True,False,False,False,True
0,2,80.2,True,False,True,False,True,False,False,True
0,4,87.1,False,True,True,True,True,False,False,True
0,70,79.25,True,True,True,True,False,False,True,False
0,5,75.9,True,False,True,True,True,False,False,True
0,53,85.7,True,True,True,True,False,False,False,False
0,47,98.75,False,False,True,True,True,False,False,True
0,31,20.1,False,True,True,False,False,True,False,False
0,13,61.8,True,True,True,False,False,False,False,False
0,28,49.9,False,True,True,True,False,False,False,False
0,10,86.45,False,False,True,True,True,False,False,True
0,38,20.4,True,False,True,False,False,False,True,False
0,1,45.3,False,False,True,False,False,False,False,True
0,67,104.1,True,False,True,True,True,True,False,True
0,52,75.4,True,False,True,False,False,True,False,False
0,62,108.15,True,True,True,False,True,False,True,False
0,16,86.25,False,False,True,False,True,False,False,False
1,5,81.0,False,False,True,True,True,False,False,True
0,12,95.7,True,False,True,False,True,True,False,False
0,72,116.85,False,True,True,True,True,False,True,False
1,71,105.75,True,False,True,True,True,True,False,False
0,24,20.15,False,False,True,False,False,True,False,False
0,15,19.6,False,False,True,False,False,False,True,False
0,67,90.6,True,False,True,False,True,True,False,True
0,2,60.95,True,True,True,True,False,False,False,False
0,5,25.05,False,True,False,False,False,False,False,False
0,15,88.15,False,False,True,False,True,False,False,True
0,1,20.2,True,False,True,False,False,False,False,True
0,41,60.3,True,True,True,False,False,True,False,False
0,43,63.95,False,True,True,False,False,False,False,False
1,1,74.3,True,False,True,True,True,False,False,False
1,1,70.6,False,False,True,False,True,False,False,False
0,26,90.8,False,True,True,False,True,False,False,True
0,22,79.35,True,False,True,True,True,False,False,True
0,71,90.55,True,False,True,True,False,False,True,False
0,7,19.45,True,False,True,False,False,False,True,False
1,28,64.45,False,False,True,True,False,False,False,False
1,16,69.65,True,False,True,False,True,False,False,False
0,7,19.5,True,False,True,False,False,True,False,False
0,69,110.5,False,False,True,True,True,False,True,False
0,1,24.7,False,True,False,False,False,False,False,False
0,3,77.4,True,False,True,False,False,False,False,False
1,21,96.8,True,False,True,False,True,False,False,True
0,69,85.4,False,False,True,True,True,False,False,False
0,71,47.6,False,False,False,False,False,False,True,False
0,69,19.4,False,True,True,False,False,False,True,False
0,48,103.85,False,False,True,True,True,False,False,False
0,47,83.35,True,False,True,True,True,False,False,True
0,2,49.4,False,False,True,True,False,False,False,True
0,45,108.45,True,False,True,True,True,False,False,False
0,51,81.0,True,False,True,True,True,False,False,False
0,22,79.2,False,False,True,True,False,False,False,True
0,37,92.95,True,True,True,True,True,False,False,False
0,71,90.35,True,True,True,True,False,False,True,False
0,7,48.7,True,True,True,False,False,False,False,True
0,66,25.15,False,False,True,True,False,False,True,False
0,51,76.4,True,True,True,False,False,True,False,False
0,30,19.55,False,True,True,False,False,True,False,False
0,34,85.35,False,False,True,True,True,False,False,False
0,64,24.8,True,True,True,True,False,False,True,False
1,65,103.15,True,False,True,True,True,True,False,False
0,47,100.75,True,False,True,True,True,False,False,False
0,1,95.6,False,False,True,False,True,False,False,True
0,49,59.75,False,False,True,True,False,False,False,True
0,67,94.1,False,True,True,True,True,False,True,False
0,39,19.35,True,True,True,False,False,True,False,False
0,14,19.9,True,False,True,False,False,False,False,False
1,43,108.15,False,False,True,False,True,False,False,True
1,56,101.05,True,False,True,True,True,False,False,False
0,14,59.1,False,False,True,False,False,True,False,False
0,1,71.35,False,False,True,False,True,False,False,True
0,16,55.85,True,True,True,False,False,True,False,False
0,70,106.05,True,True,True,True,True,False,False,False
1,72,84.1,True,False,True,True,False,False,True,False
0,23,75.3,False,True,True,False,True,False,False,False
0,21,24.7,True,True,True,True,False,False,False,False
0,1,20.15,False,False,True,False,False,False,False,True
0,1,69.75,True,True,True,False,True,False,False,True
1,32,93.2,False,False,True,True,True,False,False,True
0,17,80.85,True,True,True,False,True,False,False,True
0,4,33.65,False,False,False,False,False,False,False,True
0,36,55.8,False,False,True,True,False,True,False,False
0,50,39.7,False,False,False,False,False,False,True,False
0,48,29.5,False,True,False,False,False,False,False,False
0,72,79.55,True,False,True,True,False,False,True,False
0,10,24.8,True,True,True,True,False,False,False,False
0,18,19.65,False,False,True,False,False,False,False,False
0,1,79.95,True,False,True,False,True,False,False,True
0,1,19.3,False,False,True,False,False,False,False,True
0,9,94.05,True,False,True,False,True,False,False,False
0,2,90.75,True,False,True,True,True,False,False,False
0,40,78.85,False,False,True,True,True,False,False,False
0,69,99.5,True,False,True,True,True,True,False,False
0,37,99.2,False,False,True,True,True,True,False,True
0,18,80.55,True,True,True,True,True,False,False,False
1,11,70.2,True,False,True,False,True,False,False,False
0,8,85.2,False,False,True,True,True,False,False,True
0,3,75.25,False,False,True,True,True,False,False,True
0,55,59.45,True,True,True,False,False,True,False,False
0,33,93.35,True,False,True,True,True,False,False,False
0,46,44.95,False,False,True,False,False,False,False,False
0,34,26.1,True,False,True,True,False,False,True,False
0,3,20.2,False,False,True,False,False,False,False,False
0,30,21.25,True,True,True,False,False,False,True,False
0,33,59.4,False,False,True,True,False,True,False,False
0,45,95.0,True,True,True,True,True,True,False,False
0,40,61.9,True,False,True,False,False,False,False,False
0,71,118.65,False,False,True,True,True,False,True,False
0,1,54.35,True,False,True,True,False,False,False,True
0,72,64.45,False,True,False,False,False,False,True,False
0,22,80.15,False,True,True,False,True,False,False,False
0,46,20.2,True,True,True,False,False,True,False,False
0,55,21.0,False,True,True,False,False,False,True,False
0,12,75.85,False,False,True,True,False,True,False,False
0,31,80.45,True,False,True,True,True,False,False,False
0,5,24.95,True,False,False,False,False,False,False,True
0,67,75.5,False,True,True,True,False,False,True,False
0,1,44.45,True,False,True,False,False,False,False,False
0,40,42.35,True,False,False,False,False,True,False,True
0,41,74.55,True,True,True,True,False,False,False,False
0,1,75.3,True,False,True,True,True,False,False,True
0,51,94.8,True,False,True,True,True,True,False,True
0,42,48.15,True,True,False,False,False,False,True,False
0,23,19.65,True,True,True,False,False,True,False,False
1,1,70.55,False,False,True,False,True,False,False,True
0,1,20.15,False,False,True,False,False,False,False,False
0,56,106.6,False,False,True,True,True,False,False,False
0,15,91.0,True,True,True,True,True,False,False,False
0,12,25.4,True,True,True,True,False,False,True,False
0,54,69.95,False,True,True,False,False,False,True,False
0,7,66.85,False,False,True,False,False,False,False,False
0,33,86.15,False,True,True,True,True,False,False,True
0,16,20.15,True,True,True,False,False,False,False,False
0,21,64.85,False,True,True,False,False,True,False,False
1,30,74.85,True,False,True,True,False,False,True,False
0,3,50.5,True,False,True,False,False,False,False,False
0,11,72.9,True,False,True,False,True,False,False,False
0,62,115.05,False,False,True,True,True,True,False,False
0,18,19.0,True,False,True,False,False,False,False,False
0,6,19.55,True,True,True,False,False,False,False,False
0,46,101.1,False,False,True,True,True,True,False,False
0,21,84.1,True,False,True,True,True,False,False,False
0,68,24.15,True,False,True,True,False,False,True,False
0,1,50.1,False,False,True,True,False,False,False,False
0,25,74.6,False,False,True,False,True,False,False,False
0,24,19.75,False,True,True,False,False,False,True,False
0,30,85.0,False,False,True,True,True,False,False,True
0,2,80.55,False,False,True,False,True,False,False,True
0,51,106.8,True,False,True,True,True,True,False,False
0,57,84.5,False,True,True,True,False,False,True,False
0,15,25.05,False,False,True,True,False,False,True,False
0,72,83.7,False,True,True,False,False,False,True,False
0,2,75.8,False,False,True,False,True,False,False,True
0,28,96.6,True,False,True,True,True,False,False,False
1,29,98.5,True,False,True,True,True,False,False,True
0,70,101.1,True,True,True,False,True,False,True,False
0,13,20.2,False,False,True,False,False,True,False,False
1,59,94.05,False,False,True,True,True,True,False,False
1,13,95.25,True,False,True,True,True,False,False,True
1,7,74.4,True,False,True,True,True,False,False,True
0,62,81.0,False,False,True,False,False,False,True,False
0,21,60.25,False,False,True,False,False,True,False,False
0,2,60.85,False,False,True,False,False,False,False,False
0,1,43.95,False,False,True,False,False,False,False,False
0,4,86.05,True,False,True,False,True,False,False,False
0,19,20.25,False,False,True,False,False,True,False,False
0,30,85.15,False,False,True,False,True,False,False,True
0,67,19.4,True,True,True,False,False,False,True,False
1,72,102.65,True,False,True,True,True,False,True,False
0,53,19.9,True,False,True,False,False,False,True,False
0,5,19.55,False,False,True,False,False,True,False,False
1,71,95.5,True,False,True,False,True,False,True,False
0,50,84.15,False,True,True,True,False,True,False,False
0,56,103.2,True,True,True,True,True,False,True,False
0,2,50.2,True,False,True,False,False,False,False,False
1,2,88.55,False,False,True,True,True,False,False,True
0,24,54.75,True,True,True,True,False,False,False,True
0,46,19.95,True,True,True,False,False,False,True,False
0,71,116.25,True,False,True,True,True,False,True,False
0,29,31.2,False,False,False,False,False,False,False,False
0,69,24.45,True,True,True,True,False,False,True,False
0,71,84.2,True,False,True,True,False,False,True,False
1,1,91.3,False,False,True,False,True,False,False,True
1,56,85.65,True,False,True,False,False,False,True,False
0,56,21.2,True,True,True,False,False,True,False,False
0,1,79.5,True,False,True,False,True,False,False,True
0,28,25.55,False,False,True,True,False,True,False,False
0,19,20.2,False,True,True,False,False,False,False,False
0,66,63.85,True,False,True,True,False,False,False,False
0,17,61.95,False,True,True,True,False,True,False,False
0,52,25.75,True,True,True,True,False,False,True,False
0,19,58.2,False,False,True,False,False,True,False,False
0,36,85.85,False,False,True,False,False,True,False,False
1,7,70.1,True,False,True,False,True,False,False,True
0,72,104.9,True,True,True,True,True,True,False,False
0,67,111.3,True,True,True,True,True,True,False,True
1,34,99.85,True,False,True,False,True,True,False,False
1,57,95.25,True,False,True,True,True,False,False,True
0,7,86.25,False,False,True,False,True,False,False,True
1,1,100.8,False,False,True,True,True,False,False,True
0,8,19.55,True,False,True,False,False,False,False,False
0,69,104.0,False,False,True,True,True,False,True,False
0,50,104.4,False,False,True,True,True,True,False,False
0,10,19.5,True,False,True,False,False,True,False,False
0,12,25.25,False,True,True,True,False,False,True,False
0,14,86.3,False,False,True,False,True,False,False,True
0,70,49.85,False,False,False,False,False,False,True,False
1,64,108.95,False,False,True,True,True,False,False,False
0,66,89.9,False,True,True,True,False,False,True,False
0,71,82.0,False,True,True,False,False,False,True,False
1,20,89.95,True,False,True,False,True,False,False,False
0,72,79.35,True,False,True,False,False,False,True,False
0,71,64.05,False,True,True,False,False,False,True,False
0,38,101.15,True,True,True,True,True,False,False,False
0,28,89.95,False,False,True,True,True,False,False,True
1,17,76.45,True,False,True,False,True,False,False,True
0,33,39.1,True,False,False,False,False,True,False,False
0,23,34.6,False,True,False,False,False,False,True,False
0,58,19.55,True,True,True,False,False,True,False,False
1,70,104.45,False,False,True,True,True,False,True,False
0,4,70.5,True,False,True,False,True,False,False,False
0,45,20.35,True,True,True,False,False,False,True,False
0,10,70.0,True,False,True,False,True,False,False,True
0,36,19.45,True,True,True,False,False,False,True,False
0,54,69.9,True,False,True,False,False,False,False,False
0,23,59.7,True,True,True,True,False,False,True,False
0,41,78.35,False,True,True,True,False,True,False,False
1,5,71.45,True,False,True,False,True,False,False,False
0,27,45.85,True,True,False,False,False,True,False,False
0,1,95.85,False,False,True,False,True,False,False,False
0,67,35.7,False,True,False,False,False,False,True,False
1,72,89.55,False,True,True,True,False,False,True,False
0,56,24.95,False,True,True,True,False,False,True,False
0,44,24.85,True,True,True,True,False,True,False,False
1,66,100.8,False,False,True,True,True,False,False,False
0,34,64.4,False,False,True,True,False,True,False,True
0,69,105.35,False,False,True,True,True,False,True,False
0,1,102.45,False,True,True,True,True,False,False,True
0,40,19.65,False,False,True,False,False,False,True,False
0,30,54.45,True,True,True,True,False,False,False,False
0,11,70.5,False,False,True,False,False,False,False,False
0,15,20.1,False,False,True,False,False,True,False,False
0,11,69.35,True,False,True,False,False,False,False,False
0,64,19.8,False,True,True,False,False,True,False,False
1,72,74.4,True,False,True,False,False,False,True,False
1,72,93.05,True,False,True,True,True,False,True,False
0,1,51.2,False,True,True,False,False,False,False,False
0,15,65.6,False,True,True,False,False,True,False,False
0,60,80.55,False,False,True,True,False,True,False,False
0,56,52.7,True,False,True,False,False,True,False,False
0,8,20.85,False,False,True,False,False,False,True,False
0,3,80.1,False,False,True,False,True,False,False,True
0,49,52.15,False,False,True,True,False,False,False,False
0,2,80.2,False,False,True,False,True,False,False,True
0,6,98.15,False,False,True,False,True,False,False,True
0,70,114.95,True,False,True,True,True,False,True,False
0,12,112.95,True,False,True,True,True,False,False,True
1,52,104.45,True,False,True,False,True,True,False,False
0,72,113.65,False,False,True,True,True,False,True,False
0,40,20.6,False,False,True,False,False,False,True,False
0,1,70.9,False,False,True,False,True,False,False,True
1,3,86.85,False,False,True,False,True,False,False,True
1,40,91.55,False,False,True,False,True,False,False,False
0,1,49.85,True,True,True,False,False,False,False,False
0,30,19.8,True,False,True,False,False,True,False,False
0,23,99.85,True,True,True,False,True,False,False,True
0,1,74.5,True,True,True,True,True,False,False,True
1,44,104.15,False,False,True,True,True,False,False,False
0,65,109.15,True,False,True,True,True,False,False,True
1,7,48.2,False,False,True,False,False,False,False,False
1,72,25.1,True,False,True,True,False,False,True,False
1,8,100.15,False,False,True,True,True,False,False,False
0,16,65.2,False,False,True,True,False,False,False,True
1,66,99.5,True,True,True,True,True,False,False,True
0,1,71.55,True,False,True,False,True,False,False,True
0,3,55.9,True,True,True,False,False,False,False,False
0,53,93.9,True,False,True,True,True,False,False,True
1,8,64.4,True,False,True,False,False,False,False,False
1,69,108.4,True,False,True,True,True,False,True,True
0,5,85.3,False,False,True,False,True,False,False,False
0,72,107.45,False,True,True,True,True,False,True,False
0,13,48.75,False,False,False,False,False,False,False,True
0,4,85.65,False,False,True,True,True,False,False,True
0,54,91.3,False,True,True,True,False,False,True,False
0,72,85.95,True,False,True,True,False,False,True,False
0,12,106.7,True,False,True,True,True,False,False,True
0,1,25.15,True,False,False,False,False,False,False,True
1,1,45.2,True,False,True,False,False,False,False,False
0,54,110.35,False,False,True,True,True,True,False,True
0,69,79.2,True,True,True,True,True,False,True,False
0,48,55.5,False,False,True,False,False,False,True,False
0,48,103.25,False,True,True,True,True,True,False,True
0,8,90.25,False,False,True,True,True,False,False,False
0,71,91.25,True,True,True,True,False,False,True,False
0,2,47.8,True,False,True,False,False,False,False,True
0,67,100.9,True,False,True,False,True,True,False,False
0,34,97.7,True,True,True,True,True,False,False,False
0,3,69.85,False,False,True,False,True,False,False,False
0,9,65.6,False,True,True,False,False,True,False,False
0,71,104.65,True,True,True,False,True,True,False,False
0,57,90.45,True,False,True,True,True,False,True,False
0,72,63.7,True,False,False,False,False,False,True,False
1,48,104.5,False,True,True,False,True,False,False,False
0,18,20.1,True,False,True,False,False,True,False,False
0,43,104.3,True,True,True,True,True,True,False,False
0,72,93.25,False,True,True,True,False,False,True,False
0,35,73.45,True,True,True,True,False,True,False,False
0,4,20.7,True,False,True,False,False,False,False,False
0,49,25.25,False,True,True,True,False,False,True,False
0,71,100.5,False,True,True,True,True,False,True,False
0,11,90.6,True,True,True,False,True,False,False,False
0,63,89.4,True,True,True,True,False,False,True,False
1,65,95.45,False,False,True,True,True,False,False,False
0,49,20.45,False,True,True,False,False,False,True,False
0,29,98.6,False,False,True,True,True,False,False,True
1,15,83.05,False,False,True,True,True,False,False,True
0,4,19.95,False,True,True,False,False,False,False,False
0,72,109.15,False,False,True,True,True,True,False,False
1,26,85.7,False,False,True,False,True,False,False,False
1,35,102.05,False,False,True,True,True,False,False,False
0,57,94.7,False,False,True,True,True,True,False,False
0,28,64.4,True,True,True,True,False,False,False,False
0,25,26.8,False,False,True,True,False,True,False,False
0,47,66.05,False,False,True,False,False,True,False,False
0,57,65.2,False,True,True,True,False,False,False,False
1,16,85.05,True,False,True,True,True,False,False,False
0,5,55.8,True,False,True,False,False,False,False,False
0,17,70.4,True,False,True,False,True,False,False,True
1,56,104.75,False,False,True,True,True,True,False,True
0,72,19.95,True,True,True,False,False,False,True,False
1,21,94.25,False,False,True,True,True,False,False,True
0,48,45.0,False,True,False,False,False,True,False,False
0,68,114.9,False,False,True,True,True,False,True,False
0,30,106.4,False,False,True,True,True,False,False,False
0,3,46.1,False,False,True,False,False,False,False,False
1,14,39.7,False,False,False,False,False,False,True,False
0,4,20.05,False,True,True,False,False,False,False,False
0,71,95.75,False,True,True,True,True,False,True,False
0,8,24.4,True,True,True,True,False,True,False,False
0,61,33.6,True,True,False,False,False,False,False,False
0,72,90.45,True,True,True,True,True,False,True,False
0,5,84.0,False,False,True,True,True,False,False,False
0,49,67.4,False,False,True,False,False,False,True,False
0,8,19.7,True,False,True,False,False,False,False,False
0,3,80.35,True,False,True,False,True,False,False,False
0,9,19.6,True,True,True,False,False,False,True,False
0,67,54.2,True,True,True,False,False,False,True,False
0,46,45.2,True,False,True,False,False,False,False,False
0,67,75.1,False,False,True,True,False,True,False,False
0,55,19.7,False,False,True,False,False,True,False,False
0,33,72.75,True,False,True,True,False,False,False,False
0,62,20.05,True,True,True,False,False,False,True,False
0,1,45.95,False,True,True,False,False,False,False,True
0,49,39.2,True,True,False,False,False,False,False,False
0,1,44.75,True,False,True,False,False,False,False,False
0,14,82.65,True,False,True,True,True,False,False,False
1,18,93.9,True,False,True,True,True,False,False,False
1,1,70.15,False,False,True,False,True,False,False,True
0,1,85.55,False,False,True,False,True,False,False,True
0,72,117.15,False,False,True,True,True,False,True,False
0,64,99.25,True,False,True,True,True,False,True,False
0,69,112.55,True,False,True,True,True,False,True,False
0,1,25.7,False,False,True,True,False,False,False,False
0,71,90.3,True,True,True,True,False,False,True,False
0,66,49.4,False,True,True,False,False,True,False,False
0,2,19.4,True,False,True,False,False,False,False,False
1,71,109.7,False,False,True,False,True,False,True,False
0,11,61.25,True,False,True,False,False,True,False,False
0,47,55.3,True,True,True,False,False,False,False,False
0,35,70.3,False,False,True,False,True,False,False,True
1,32,106.35,True,False,True,True,True,False,False,True
0,60,103.75,True,True,True,True,True,False,False,False
0,11,19.5,True,False,True,False,False,True,False,False
0,29,39.5,False,False,False,False,False,True,False,False
0,21,26.05,True,True,False,False,False,False,False,False
1,48,91.05,True,False,True,True,True,False,False,False
0,3,29.65,False,True,False,False,False,False,False,False
0,43,50.2,False,True,True,False,False,False,False,False
0,5,105.3,True,False,True,True,True,False,False,False
0,1,55.45,False,False,True,False,False,False,False,False
0,71,85.45,True,True,True,True,False,True,False,False
0,8,19.8,False,True,True,False,False,True,False,False
0,8,59.25,True,False,True,True,False,False,False,False
0,20,90.7,True,False,True,True,True,False,False,False
0,33,103.7,False,True,True,True,True,True,False,True
0,71,79.05,True,False,True,True,True,True,False,False
1,31,90.7,False,False,True,True,True,True,False,False
1,38,95.0,False,False,True,True,True,True,False,False
0,1,88.35,True,False,True,False,True,False,False,True
0,2,30.25,False,True,False,False,False,False,False,False
0,12,49.85,False,False,False,False,False,False,False,False
0,9,93.0,False,True,True,False,True,False,False,False
1,11,54.55,True,True,True,False,False,False,False,False
0,6,19.7,True,True,True,False,False,False,False,False
0,71,84.8,False,False,True,False,False,True,False,False
0,42,94.45,False,True,True,True,True,True,False,False
0,8,94.2,False,True,True,False,True,False,False,True
0,5,96.25,False,False,True,False,True,False,False,True
0,45,20.85,False,True,True,False,False,False,True,False
